id,name,brand_id,family_id,image_url,price,description_url
26147748,United Dreams Be Strong,391,6,http://www.basenotes.net/photos/products/300/26147748-1350.jpg,0,http://www.basenotes.net/photos/products/300/26147748-1350.jpg
26147749,United Dreams Go Far,391,3,http://www.basenotes.net/photos/products/300/26147749-9444.jpg,0,http://www.basenotes.net/photos/products/300/26147749-9444.jpg
26147762,Very Women,1108,3,http://www.basenotes.net/photos/products/300/26147762-7573.jpg,79.78,http://www.basenotes.net/photos/products/300/26147762-7573.jpg
26147763,Very Men,1108,6,http://www.basenotes.net/photos/300noimage.png,1.26,http://www.basenotes.net/photos/300noimage.png
26147765,Sunrise Vetiver,1108,6,http://www.basenotes.net/photos/products/300/26147765-7142.jpg,22.99,http://www.basenotes.net/photos/products/300/26147765-7142.jpg
26147767,cK2,555,3,http://www.basenotes.net/photos/products/300/26147767-2113.jpg,0,http://www.basenotes.net/photos/products/300/26147767-2113.jpg
26147768,melt my heart,2885,5,http://www.basenotes.net/photos/products/300/26147768-9410.jpg,0,http://www.basenotes.net/photos/products/300/26147768-9410.jpg
26147769,Cremieux,750,3,http://www.basenotes.net/photos/products/300/26147769-6767.jpg,0,http://www.basenotes.net/photos/products/300/26147769-6767.jpg
26147770,Mr. Burberry,528,8,http://www.basenotes.net/photos/products/300/26147770-4193.jpg,39.44,http://www.basenotes.net/photos/products/300/26147770-4193.jpg
26147771,My Burberry Black,528,3,http://www.basenotes.net/photos/products/300/26147771-7096.jpg,0,http://www.basenotes.net/photos/products/300/26147771-7096.jpg
26147773,Sotto La Luna Tuberose,2943,3,http://www.basenotes.net/photos/products/300/26147773-680.jpg,0,http://www.basenotes.net/photos/products/300/26147773-680.jpg
26147774,Root,1783,8,http://www.basenotes.net/photos/products/300/26147774-9236.jpg,0,http://www.basenotes.net/photos/products/300/26147774-9236.jpg
26147779,Sunrise Urban,1108,3,http://www.basenotes.net/photos/products/300/26147779-9695.jpg,0,http://www.basenotes.net/photos/products/300/26147779-9695.jpg
26147783,Santal Woods,2228,3,http://www.basenotes.net/photos/products/300/26147783-5487.jpg,0,http://www.basenotes.net/photos/products/300/26147783-5487.jpg
26147785,Le Parfume Paris / Fragrance 31 pour Homme,2030,6,http://www.basenotes.net/photos/products/300/26147785-2384.jpg,59.0,http://www.basenotes.net/photos/products/300/26147785-2384.jpg
26147786,Shades Wood,263,6,http://www.basenotes.net/photos/products/300/26147786-3803.jpg,0,http://www.basenotes.net/photos/products/300/26147786-3803.jpg
26147794,Arabian Prestige Rose,252,3,http://www.basenotes.net/photos/products/300/26147794-6394.jpg,116.98,http://www.basenotes.net/photos/products/300/26147794-6394.jpg
26147795,Arabian Prestige Classic,252,3,http://www.basenotes.net/photos/products/300/26147795-1572.jpg,15.55,http://www.basenotes.net/photos/products/300/26147795-1572.jpg
26147797,Classic Collection : Black Tea,2097,6,http://www.basenotes.net/photos/products/300/26147797-8895.jpg,25.99,http://www.basenotes.net/photos/products/300/26147797-8895.jpg
26147800,Colour Me Oud,2057,3,http://www.basenotes.net/photos/products/300/26147800-3924.jpg,75.0,http://www.basenotes.net/photos/products/300/26147800-3924.jpg
26147801,Sweet & Sour Carbon,1795,6,http://www.basenotes.net/photos/300noimage.png,0,http://www.basenotes.net/photos/300noimage.png
26147804,Club Intense,2771,5,http://www.basenotes.net/photos/products/300/26147804-3976.jpg,49.99,http://www.basenotes.net/photos/products/300/26147804-3976.jpg
26147806,Bronze Age Homme,2236,8,http://www.basenotes.net/photos/products/300/26147806-3027.jpg,15.99,http://www.basenotes.net/photos/products/300/26147806-3027.jpg
26147807,Brazilian Soul,489,3,http://www.basenotes.net/photos/products/300/26147807-1916.jpg,0,http://www.basenotes.net/photos/products/300/26147807-1916.jpg
26147808,Samba Skin Man,2427,5,http://www.basenotes.net/photos/products/300/26147808-4901.jpg,0,http://www.basenotes.net/photos/products/300/26147808-4901.jpg
26147812,C-Thru Blue Opal,2728,3,http://www.basenotes.net/photos/products/300/26147812-9695.jpg,0,http://www.basenotes.net/photos/products/300/26147812-9695.jpg
26147813,Charlie Oriental,2593,3,http://www.basenotes.net/photos/300noimage.png,0,http://www.basenotes.net/photos/300noimage.png
26147814, No. 1 for Men : 15th Anniversary Edition,682,3,http://www.basenotes.net/photos/products/300/26147814-2900.jpg,21.0,http://www.basenotes.net/photos/products/300/26147814-2900.jpg
26147815,Dollicious,1120,3,http://www.basenotes.net/photos/products/300/26147815-364.jpg,0,http://www.basenotes.net/photos/products/300/26147815-364.jpg
26147817,Femme Inferno,550,2,http://www.basenotes.net/photos/products/300/26147817-6337.jpg,40.0,http://www.basenotes.net/photos/products/300/26147817-6337.jpg
26147818,Angelic Kiss,550,3,http://www.basenotes.net/photos/products/300/26147818-740.jpg,0,http://www.basenotes.net/photos/products/300/26147818-740.jpg
26147828,Flight Sport,2035,8,http://www.basenotes.net/photos/products/300/26147828-8594.jpg,0,http://www.basenotes.net/photos/products/300/26147828-8594.jpg
26147830,UDV Night,3080,6,http://www.basenotes.net/photos/products/300/26147830-3234.jpg,13.66,http://www.basenotes.net/photos/products/300/26147830-3234.jpg
26147831,Ambra,1826,9,http://www.basenotes.net/photos/products/300/26147831-4999.jpg,19.9,http://www.basenotes.net/photos/products/300/26147831-4999.jpg
26147835,Incantation,2653,6,http://www.basenotes.net/photos/products/300/26147835-280.jpg,0,http://www.basenotes.net/photos/products/300/26147835-280.jpg
26147845,Eau de Karma,3016,3,http://www.basenotes.net/photos/products/300/26147845-4472.jpg,16.64,http://www.basenotes.net/photos/products/300/26147845-4472.jpg
26147846,Patchouli Blanc,2679,12,http://www.basenotes.net/photos/products/300/26147846-6312.jpg,9.19,http://www.basenotes.net/photos/products/300/26147846-6312.jpg
26147847,Strictly Jil Sander,1515,6,http://www.basenotes.net/photos/products/300/26147847-3824.jpg,18.9,http://www.basenotes.net/photos/products/300/26147847-3824.jpg
26147848,Argentic,132,3,http://www.basenotes.net/photos/products/300/26147848-6520.jpg,31.37,http://www.basenotes.net/photos/products/300/26147848-6520.jpg
26147849,Love Tonight,3228,3,http://www.basenotes.net/photos/products/300/26147849-260.jpg,0,http://www.basenotes.net/photos/products/300/26147849-260.jpg
26147850,Solid Gold pour Homme by Incidence,3228,6,http://www.basenotes.net/photos/products/300/26147850-4783.jpg,0,http://www.basenotes.net/photos/products/300/26147850-4783.jpg
26147857,Anonymous by Thallium,3228,3,http://www.basenotes.net/photos/products/300/26147857-6299.jpg,36.4,http://www.basenotes.net/photos/products/300/26147857-6299.jpg
26147860,Myrrh Oud,2986,3,http://www.basenotes.net/photos/products/300/26147860-3916.jpg,34.18,http://www.basenotes.net/photos/products/300/26147860-3916.jpg
26147861,Oudrageous,2986,3,http://www.basenotes.net/photos/products/300/26147861-5808.jpg,9.99,http://www.basenotes.net/photos/products/300/26147861-5808.jpg
26147862,Hummingbird,3245,3,http://www.basenotes.net/photos/products/300/26147862-9968.jpg,39.99,http://www.basenotes.net/photos/products/300/26147862-9968.jpg
26147863,Secret Rose,2986,3,http://www.basenotes.net/photos/products/300/26147863-7312.jpg,80.0,http://www.basenotes.net/photos/products/300/26147863-7312.jpg
26147864,Leather in Nude,2986,6,http://www.basenotes.net/photos/products/300/26147864-6602.jpg,83.19,http://www.basenotes.net/photos/products/300/26147864-6602.jpg
26147865,Ardent Oud,2986,8,http://www.basenotes.net/photos/products/300/26147865-592.jpg,79.0,http://www.basenotes.net/photos/products/300/26147865-592.jpg
26147866,Icon Intense,2480,3,http://www.basenotes.net/photos/products/300/26147866-436.jpg,75.0,http://www.basenotes.net/photos/products/300/26147866-436.jpg
26147868,Rose de Fath,1446,3,http://www.basenotes.net/photos/products/300/26147868-7043.jpg,0,http://www.basenotes.net/photos/products/300/26147868-7043.jpg
26147869,Camicia 113,1181,3,http://www.basenotes.net/photos/products/300/26147869-6504.jpg,0,http://www.basenotes.net/photos/products/300/26147869-6504.jpg
26147870,The Pinkprint,2189,3,http://www.basenotes.net/photos/products/300/26147870-4125.jpg,0,http://www.basenotes.net/photos/products/300/26147870-4125.jpg
26147871,Éclat d'Arpège Eyes On You,1724,3,http://www.basenotes.net/photos/products/300/26147871-225.jpg,0,http://www.basenotes.net/photos/products/300/26147871-225.jpg
26147872,Endless Summer,1607,3,http://www.basenotes.net/photos/products/300/26147872-4991.jpg,13.95,http://www.basenotes.net/photos/products/300/26147872-4991.jpg
26147873,L'Eau Magnetic,2054,1,http://www.basenotes.net/photos/products/300/26147873-220.jpg,0,http://www.basenotes.net/photos/products/300/26147873-220.jpg
26147874,Tea Tonique,2054,6,http://www.basenotes.net/photos/products/300/26147874-4633.jpg,0,http://www.basenotes.net/photos/products/300/26147874-4633.jpg
26147875,Rose Silence,2054,3,http://www.basenotes.net/photos/products/300/26147875-6564.jpg,107.0,http://www.basenotes.net/photos/products/300/26147875-6564.jpg
26147878,Jasmine Teaze,1279,3,http://www.basenotes.net/photos/products/300/26147878-5206.jpg,79.0,http://www.basenotes.net/photos/products/300/26147878-5206.jpg
26147879,Pelirrojo Picante,1279,6,http://www.basenotes.net/photos/products/300/26147879-8483.jpg,174.43,http://www.basenotes.net/photos/products/300/26147879-8483.jpg
26147880,Prieto Cereza,1279,3,http://www.basenotes.net/photos/products/300/26147880-3010.jpg,137.88,http://www.basenotes.net/photos/products/300/26147880-3010.jpg
26147881,Pucker Up (old),1279,1,http://www.basenotes.net/photos/products/300/26147881-177.jpg,332.35,http://www.basenotes.net/photos/products/300/26147881-177.jpg
26147882,Chocolate Wasted,1279,11,http://www.basenotes.net/photos/products/300/26147882-1398.jpg,344.5,http://www.basenotes.net/photos/products/300/26147882-1398.jpg
26147883,Like an Unforgettable Kiss,987,2,http://www.basenotes.net/photos/products/300/26147883-7226.jpg,289.5,http://www.basenotes.net/photos/products/300/26147883-7226.jpg
26147884,La Fumée Intense,2054,3,http://www.basenotes.net/photos/products/300/26147884-4263.jpg,0,http://www.basenotes.net/photos/products/300/26147884-4263.jpg
26147885,La Fumée Alexandrie,2054,3,http://www.basenotes.net/photos/products/300/26147885-1908.jpg,0,http://www.basenotes.net/photos/products/300/26147885-1908.jpg
26147886,Le Jasmin,2054,3,http://www.basenotes.net/photos/products/300/26147886-9782.jpg,0,http://www.basenotes.net/photos/products/300/26147886-9782.jpg
26147887,Tuberosa,2054,3,http://www.basenotes.net/photos/products/300/26147887-4669.jpg,0,http://www.basenotes.net/photos/products/300/26147887-4669.jpg
26147888,Verger,2054,2,http://www.basenotes.net/photos/products/300/26147888-9727.jpg,0,http://www.basenotes.net/photos/products/300/26147888-9727.jpg
26147889,Jasmine in Tangerine,297,3,http://www.basenotes.net/photos/products/300/26147889-4339.jpg,0,http://www.basenotes.net/photos/products/300/26147889-4339.jpg
26147890,Dubai Indigo,473,3,http://www.basenotes.net/photos/products/300/26147890-2037.jpg,0,http://www.basenotes.net/photos/products/300/26147890-2037.jpg
26147891,Dubai Ruby,473,3,http://www.basenotes.net/photos/products/300/26147891-5566.jpg,110.0,http://www.basenotes.net/photos/products/300/26147891-5566.jpg
26147892,Dubai Emerald,473,3,http://www.basenotes.net/photos/products/300/26147892-2283.jpg,0,http://www.basenotes.net/photos/products/300/26147892-2283.jpg
26147900,Norell New York,2222,3,http://www.basenotes.net/photos/products/300/26147900-5298.jpg,60.0,http://www.basenotes.net/photos/products/300/26147900-5298.jpg
26147901,Caged Dream,1798,3,http://www.basenotes.net/photos/products/300/26147901-2454.jpg,60.0,http://www.basenotes.net/photos/products/300/26147901-2454.jpg
26147902,Mini Liberty,3080,3,http://www.basenotes.net/photos/products/300/26147902-1122.jpg,0,http://www.basenotes.net/photos/products/300/26147902-1122.jpg
26147904,VIP Only,2291,4,http://www.basenotes.net/photos/products/300/26147904-9803.jpg,120.0,http://www.basenotes.net/photos/products/300/26147904-9803.jpg
26147906,Princess D: Dream Me!,860,2,http://www.basenotes.net/photos/products/300/26147906-7588.jpg,10.21,http://www.basenotes.net/photos/products/300/26147906-7588.jpg
26147907,Princess D: Enjoy Me!,860,3,http://www.basenotes.net/photos/products/300/26147907-5132.jpg,0,http://www.basenotes.net/photos/products/300/26147907-5132.jpg
26147908,Princess D: Touch Me!,860,5,http://www.basenotes.net/photos/products/300/26147908-5077.jpg,0,http://www.basenotes.net/photos/products/300/26147908-5077.jpg
26147909,Princess D: Taste Me!,860,3,http://www.basenotes.net/photos/products/300/26147909-3208.jpg,0,http://www.basenotes.net/photos/products/300/26147909-3208.jpg
26147910,Princess D: Be My Valentine!,860,3,http://www.basenotes.net/photos/products/300/26147910-5967.jpg,175.0,http://www.basenotes.net/photos/products/300/26147910-5967.jpg
26147911,Dreamy Orchid,991,3,http://www.basenotes.net/photos/products/300/26147911-7288.jpg,21.99,http://www.basenotes.net/photos/products/300/26147911-7288.jpg
26147912,Mediterranean Neroli,976,3,http://www.basenotes.net/photos/products/300/26147912-9226.jpg,58.0,http://www.basenotes.net/photos/products/300/26147912-9226.jpg
26147914,Missoni (new),2071,12,http://www.basenotes.net/photos/products/300/26147914-6870.jpg,0,http://www.basenotes.net/photos/products/300/26147914-6870.jpg
26147916,L'Eau des Collines Provence,1705,3,http://www.basenotes.net/photos/300noimage.png,28.0,http://www.basenotes.net/photos/300noimage.png
26147918,Fairy Juice Green,2144,3,http://www.basenotes.net/photos/products/300/26147918-7254.jpg,0,http://www.basenotes.net/photos/products/300/26147918-7254.jpg
26147920,Sparkle,1965,3,http://www.basenotes.net/photos/products/300/26147920-6946.jpg,0,http://www.basenotes.net/photos/products/300/26147920-6946.jpg
26147921,Malbec Noir,2240,6,http://www.basenotes.net/photos/products/300/26147921-3542.jpg,0,http://www.basenotes.net/photos/products/300/26147921-3542.jpg
26147922,Lumière de Venise,612,3,http://www.basenotes.net/photos/products/300/26147922-3614.jpg,0,http://www.basenotes.net/photos/products/300/26147922-3614.jpg
26147923,Eau de Source,612,3,http://www.basenotes.net/photos/products/300/26147923-288.jpg,0,http://www.basenotes.net/photos/products/300/26147923-288.jpg
26147924,Le Somptueux,2173,3,http://www.basenotes.net/photos/products/300/26147924-868.jpg,44.99,http://www.basenotes.net/photos/products/300/26147924-868.jpg
26147927,Osmanthus Guilin,523,3,http://www.basenotes.net/photos/products/300/26147927-3571.jpg,0,http://www.basenotes.net/photos/products/300/26147927-3571.jpg
26147928,White Spirit,1573,4,http://www.basenotes.net/photos/products/300/26147928-7707.jpg,0,http://www.basenotes.net/photos/products/300/26147928-7707.jpg
26147930,Georgia,3089,3,http://www.basenotes.net/photos/products/300/26147930-7973.jpg,339.95,http://www.basenotes.net/photos/products/300/26147930-7973.jpg
26147931,Love Wins,3089,3,http://www.basenotes.net/photos/products/300/26147931-1518.jpg,175.0,http://www.basenotes.net/photos/products/300/26147931-1518.jpg
26147932,Arizona,3089,3,http://www.basenotes.net/photos/products/300/26147932-5593.jpg,0,http://www.basenotes.net/photos/products/300/26147932-5593.jpg
26147934,Il Mio Segreto,2264,3,http://www.basenotes.net/photos/products/300/26147934-2168.jpg,0,http://www.basenotes.net/photos/products/300/26147934-2168.jpg
26147935,Balinesque,2264,3,http://www.basenotes.net/photos/products/300/26147935-2997.jpg,0,http://www.basenotes.net/photos/products/300/26147935-2997.jpg
26147936,Paradis Lointains,2264,4,http://www.basenotes.net/photos/products/300/26147936-6298.jpg,0,http://www.basenotes.net/photos/products/300/26147936-6298.jpg
26147938,Voyage (original),1326,10,http://www.basenotes.net/photos/products/300/26147938-2941.jpg,33.74,http://www.basenotes.net/photos/products/300/26147938-2941.jpg
26147942,Chrysolithe,2267,3,http://www.basenotes.net/photos/products/300/26147942-3905.jpg,95.34,http://www.basenotes.net/photos/products/300/26147942-3905.jpg
26147943,Sierra Vista 2142,1655,3,http://www.basenotes.net/photos/products/300/26147943-9759.jpg,13.89,http://www.basenotes.net/photos/products/300/26147943-9759.jpg
